KEY,PREF,CITY,KCITY,RCOM,AIRTEMP,PRECIP,WIND,SOC,SAND,pH,CEC,NSTOCK,SOILTEMP
2620618008,26,206,18,008,15.01,134.38,2.01,64.92,0.4,5.26,254.92,512.88,13.93
2620618009,26,206,18,009,15.21,132.39,2.04,66.4,0.39,5.39,261.11,524.53,14.3
2620701001,26,207,01,001,16.27,129.12,1.83,63.05,0.37,5.6,227.4,490.48,16.05
2620701002,26,207,01,002,16.45,128.25,1.84,61.0,0.38,5.55,234.0,473.0,16.05
2620701003,26,207,01,003,16.43,128.43,1.86,73.83,0.36,5.72,235.82,523.64,16.49
2620701004,26,207,01,004,16.35,129.02,1.86,76.65,0.35,5.75,239.25,524.71,16.63
2620702001,26,207,02,001,16.24,128.43,1.82,80.0,0.34,5.8,274.0,573.0,16.92
2620702002,26,207,02,002,16.33,128.34,1.83,80.45,0.34,5.8,261.45,551.32,16.89
2620702003,26,207,02,003,16.45,128.24,1.83,66.84,0.36,5.63,233.74,519.54,16.11
2620702004,26,207,02,004,16.36,128.31,1.83,76.07,0.35,5.74,248.03,533.5,16.62
2620702005,26,207,02,005,15.83,131.22,1.82,59.93,0.36,5.6,215.6,489.53,15.88
2620702006,26,207,02,006,16.21,129.25,1.82,67.61,0.36,5.66,232.46,514.19,16.2
2620702007,26,207,02,007,16.23,129.08,1.83,69.1,0.36,5.67,235.8,507.97,16.32
2620702008,26,207,02,008,16.31,128.35,1.84,80.91,0.35,5.79,248.91,529.64,16.86
2620702009,26,207,02,009,16.13,129.11,1.83,72.97,0.35,5.68,242.13,540.72,16.51
2620702010,26,207,02,010,15.42,132.0,1.83,60.14,0.37,5.5,224.16,517.78,15.57
2620702011,26,207,02,011,16.18,128.09,1.83,78.25,0.36,5.75,245.75,525.5,16.84
2620703001,26,207,03,001,16.16,128.0,1.82,83.75,0.36,5.8,241.0,576.5,16.84
2620703002,26,207,03,002,16.23,128.71,1.82,84.33,0.35,5.82,241.33,554.0,16.87
2620703003,26,207,03,003,16.15,129.11,1.83,74.86,0.36,5.66,236.43,544.43,16.78
2620703004,26,207,03,004,16.09,128.94,1.83,64.15,0.36,5.57,223.77,525.0,16.44
2620703005,26,207,03,005,16.18,129.17,1.84,73.6,0.36,5.66,228.0,535.6,16.63
2620703006,26,207,03,006,15.58,130.18,1.84,60.08,0.36,5.52,219.89,509.42,15.6
2620704001,26,207,04,001,16.16,129.73,1.84,67.67,0.36,5.67,227.17,540.83,16.76
2620704002,26,207,04,002,15.95,129.43,1.87,68.33,0.35,5.63,229.67,529.33,16.73
2620704003,26,207,04,003,15.25,129.94,1.88,56.33,0.36,5.38,230.61,485.45,14.38
2620704004,26,207,04,004,15.64,130.27,1.86,59.92,0.35,5.6,226.29,477.14,15.9
2620800001,26,208,00,001,16.5,132.8,2.12,71.21,0.36,5.61,246.29,530.64,16.28
2620800002,26,208,00,002,16.65,133.14,2.12,68.5,0.36,5.55,238.5,535.0,16.56
2620800003,26,208,00,003,16.75,131.77,2.11,73.81,0.35,5.62,244.54,533.69,16.67
2620800004,26,208,00,004,16.68,132.33,2.11,77.81,0.35,5.67,247.8,537.83,16.74
2620800005,26,208,00,005,16.7,131.8,2.09,76.75,0.35,5.67,252.41,537.92,16.6
2620800006,26,208,00,006,16.59,132.24,2.1,68.72,0.36,5.6,246.95,525.15,16.44
2620900001,26,209,00,001,16.68,131.33,2.08,82.32,0.34,5.79,260.26,562.28,16.8
2620900002,26,209,00,002,16.68,130.67,2.07,83.89,0.34,5.82,262.06,557.51,16.85
2620900003,26,209,00,003,16.74,130.51,2.07,79.0,0.35,5.8,260.0,551.0,16.78
2620900004,26,209,00,004,16.72,129.53,2.06,82.64,0.35,5.81,256.86,544.21,16.81
2620900005,26,209,00,005,16.64,129.1,2.05,78.94,0.34,5.79,241.73,533.91,16.87
2620900006,26,209,00,006,16.62,129.5,2.04,73.72,0.35,5.7,234.94,532.34,16.49
2620900007,26,209,00,007,16.57,129.74,2.05,74.04,0.35,5.67,241.49,539.89,16.37
2620900008,26,209,00,008,16.7,131.8,2.05,76.23,0.35,5.68,251.86,545.57,16.21
2620900009,26,209,00,009,16.67,132.24,2.06,76.23,0.35,5.68,251.86,545.57,16.21
2620900010,26,209,00,010,15.3,130.11,2.07,63.11,0.38,5.38,238.38,510.21,14.13
2620900011,26,209,00,011,15.97,130.07,2.05,75.0,0.35,5.65,249.0,552.5,16.31
2620900012,26,209,00,012,15.25,129.66,2.05,67.0,0.38,5.48,224.45,530.64,14.34
2620900013,26,209,00,013,14.97,129.47,2.07,60.87,0.38,5.42,240.17,532.1,13.57
2620900014,26,209,00,014,16.64,132.68,2.07,69.48,0.36,5.57,243.98,525.95,15.88
2620900015,26,209,00,015,16.3,133.01,2.05,62.86,0.37,5.51,223.29,504.43,15.81
2620900016,26,209,00,016,15.81,131.09,2.07,63.31,0.37,5.4,227.56,502.44,14.81
2620900017,26,209,00,017,16.57,131.75,2.09,55.75,0.36,5.43,243.25,500.0,15.9
2621001001,26,210,01,001,16.58,125.67,1.99,76.5,0.35,5.65,231.0,488.0,16.8
2621001002,26,210,01,002,16.47,125.65,1.96,78.69,0.35,5.64,221.63,512.22,16.74
2621001003,26,210,01,003,16.62,125.55,1.96,80.56,0.35,5.68,220.82,528.16,16.75
2621001004,26,210,01,004,16.54,126.21,1.98,76.33,0.35,5.67,218.67,530.67,16.85
2621001005,26,210,01,005,16.55,126.31,1.98,74.5,0.36,5.63,217.17,513.67,16.64
2621001006,26,210,01,006,16.05,126.41,1.98,64.0,0.35,5.35,196.0,501.0,15.57
2621001007,26,210,01,007,16.37,127.25,2.0,69.86,0.33,5.61,226.21,541.71,16.89
2621001008,26,210,01,008,16.54,126.79,2.0,78.0,0.34,5.65,220.82,511.94,16.58
2621001009,26,210,01,009,16.54,126.28,1.96,91.33,0.35,5.87,237.67,610.33,16.92
2621002001,26,210,02,001,16.28,128.23,1.84,80.0,0.35,5.8,248.5,542.17,16.9
2621002002,26,210,02,002,16.3,128.59,1.86,71.5,0.37,5.7,247.0,522.0,16.72
2621002003,26,210,02,003,16.3,127.8,1.86,83.0,0.37,5.8,239.0,528.0,16.86
2621002004,26,210,02,004,16.43,128.54,1.88,82.5,0.34,5.85,240.0,538.0,16.87
2621002005,26,210,02,005,16.42,128.0,1.89,85.0,0.34,5.85,237.5,559.25,16.87
2621002006,26,210,02,006,16.4,127.86,1.91,90.0,0.35,5.9,230.0,608.0,16.92
2621002007,26,210,02,007,16.5,127.3,1.91,92.5,0.34,5.85,228.0,569.5,16.86
2621002008,26,210,02,008,16.42,126.87,1.91,83.0,0.34,5.8,237.0,552.0,16.86
2621002009,26,210,02,009,16.48,126.77,1.93,94.0,0.34,5.9,229.0,595.0,16.93
2621003001,26,210,03,001,16.23,126.25,1.89,83.22,0.36,5.6,215.22,518.0,16.58
2621003002,26,210,03,002,16.34,127.11,1.88,83.08,0.36,5.68,224.0,522.23,16.56
2621003003,26,210,03,003,16.43,126.2,1.93,84.0,0.35,5.8,227.75,551.75,16.84
2621101001,26,211,01,001,16.14,126.51,1.83,77.0,0.36,5.56,232.86,527.5,16.61
2621101002,26,211,01,002,16.16,127.57,1.82,69.91,0.37,5.49,222.27,523.27,15.98
2621101003,26,211,01,003,16.03,127.31,1.82,68.0,0.37,5.53,232.22,516.56,16.02
2621101004,26,211,01,004,16.05,127.58,1.82,75.0,0.37,5.62,230.0,516.5,16.77
2621101005,26,211,01,005,16.1,128.17,1.81,79.17,0.36,5.72,237.67,526.17,16.76
2621101006,26,211,01,006,15.65,126.13,1.8,62.8,0.36,5.48,218.6,518.0,15.66
2621102001,26,211,02,001,16.1,128.45,1.83,71.5,0.36,5.75,227.0,557.5,16.69
2621102002,26,211,02,002,15.8,127.44,1.81,64.09,0.35,5.5,228.18,516.55,15.98
2621102003,26,211,02,003,16.09,128.24,1.82,69.22,0.36,5.62,227.38,490.84,16.2
2621102004,26,211,02,004,15.78,126.76,1.8,63.27,0.36,5.51,220.12,512.15,15.87
2621103001,26,211,03,001,16.13,128.99,1.83,66.4,0.36,5.8,228.6,559.0,16.72
2621103002,26,211,03,002,16.12,128.67,1.86,71.7,0.36,5.74,223.8,514.3,16.8
2621103003,26,211,03,003,16.07,127.99,1.9,69.14,0.35,5.74,222.45,416.09,16.7
2621104001,26,211,04,001,16.03,127.84,1.89,57.12,0.37,5.55,226.69,343.12,16.06
2621104002,26,211,04,002,15.9,128.39,1.93,63.67,0.35,5.77,229.78,398.0,16.78
2621104003,26,211,04,003,16.01,127.91,1.89,56.25,0.37,5.62,224.25,370.75,16.26
2621104004,26,211,04,004,16.11,128.18,1.89,63.17,0.36,5.65,226.67,425.19,16.5
2621104005,26,211,04,005,16.18,128.13,1.87,63.41,0.36,5.63,224.42,414.8,16.37
2621104006,26,211,04,006,15.8,126.71,1.86,58.14,0.37,5.59,219.14,367.64,16.12
2621104007,26,211,04,007,16.12,128.2,1.86,73.33,0.37,5.67,237.33,522.0,16.75
2621104008,26,211,04,008,16.12,128.49,1.92,70.09,0.35,5.68,229.09,479.64,16.74
2621104009,26,211,04,009,16.14,128.25,1.88,67.5,0.36,5.66,229.38,460.41,16.59
2621105001,26,211,05,001,15.46,124.06,1.95,55.57,0.37,5.58,217.96,339.37,15.14
2621105002,26,211,05,002,14.95,123.16,1.99,59.56,0.36,5.54,225.78,358.56,14.8
2621105003,26,211,05,003,15.34,124.03,1.9,57.68,0.37,5.56,219.57,376.55,15.11
2621105004,26,211,05,004,15.76,125.26,1.88,53.11,0.35,5.52,220.62,355.03,15.59
2621105005,26,211,05,005,15.85,126.2,1.83,58.42,0.36,5.56,211.03,416.39,15.8
2621105006,26,211,05,006,16.02,127.77,1.84,66.14,0.36,5.63,214.71,388.43,16.23
26212-9-99,26,212,-9,-99,15.58,150.06,2.87,80.2,0.3,5.28,305.3,785.2,14.38
2621201001,26,212,01,001,15.27,160.96,1.56,80.14,0.29,5.3,291.0,793.57,14.78
2621202001,26,212,02,001,15.08,158.19,1.55,78.78,0.29,5.1,269.89,749.04,14.42
2621202002,26,212,02,002,15.33,157.66,1.52,76.77,0.26,5.29,307.73,782.04,15.22
2621202003,26,212,02,003,15.12,159.95,1.59,81.57,0.32,4.99,286.54,783.74,14.18
2621202004,26,212,02,004,14.88,160.0,1.63,77.57,0.34,4.92,279.81,681.41,13.04
2621202005,26,212,02,005,14.1,160.04,1.63,77.63,0.34,4.99,276.71,745.92,13.25
2621203001,26,212,03,001,13.75,156.96,1.56,74.91,0.32,4.92,313.12,574.61,12.18
2621203002,26,212,03,002,14.47,157.74,1.56,78.83,0.32,4.87,280.8,695.63,13.0
2621203003,26,212,03,003,14.94,158.05,1.55,78.71,0.3,5.15,263.71,799.93,14.39
2621203004,26,212,03,004,13.93,156.65,1.51,73.13,0.33,4.9,293.94,586.95,12.44
2621204001,26,212,04,001,15.23,161.27,1.46,74.4,0.31,5.0,297.51,712.49,13.7
2621204002,26,212,04,002,14.99,161.7,1.46,77.72,0.28,5.11,293.65,720.8,14.34
2621204003,26,212,04,003,15.15,162.53,1.48,77.52,0.31,5.19,306.1,757.62,14.7
2621205001,26,212,05,001,15.28,163.4,1.57,82.33,0.35,5.08,281.89,787.78,14.21
2621205002,26,212,05,002,15.19,167.95,1.64,83.0,0.36,4.95,275.67,777.95,14.12
2621205003,26,212,05,003,15.39,167.61,1.57,79.71,0.34,4.99,288.4,782.15,14.46
2621205004,26,212,05,004,15.38,164.81,1.5,81.36,0.34,5.09,317.81,775.08,14.58
2621205005,26,212,05,005,15.38,161.77,1.52,76.13,0.3,5.22,297.71,784.82,15.02
2621206001,26,212,06,001,14.86,158.09,1.5,76.97,0.29,5.17,288.83,737.12,14.57
2621207001,26,212,07,001,15.04,158.94,1.44,78.02,0.29,5.19,282.75,636.96,14.57
2621208001,26,212,08,001,14.58,157.19,1.44,74.2,0.31,4.98,286.88,600.94,13.58
2621209001,26,212,09,001,13.67,157.61,1.47,73.96,0.33,4.87,295.24,571.41,12.63
2621209002,26,212,09,002,14.04,156.8,1.45,74.18,0.33,4.89,294.51,575.49,12.65
2621210001,26,212,10,001,14.91,156.58,1.4,76.29,0.29,5.11,276.5,603.5,14.77
2621210002,26,212,10,002,14.48,158.93,1.39,74.65,0.3,4.98,296.8,588.81,13.72
2621210003,26,212,10,003,14.45,155.27,1.38,72.2,0.33,4.88,302.64,588.41,13.54
2621210004,26,212,10,004,14.57,154.55,1.41,73.4,0.31,5.01,288.38,603.57,13.77
2621211001,26,212,11,001,14.01,167.16,1.43,73.73,0.33,4.8,301.4,588.04,12.81
2621211002,26,212,11,002,13.38,168.55,1.45,75.52,0.34,4.79,315.25,585.84,12.12
2621211003,26,212,11,003,13.49,165.79,1.45,74.34,0.34,4.79,312.64,593.95,12.41
2621211004,26,212,11,004,14.63,162.47,1.42,71.75,0.32,4.92,298.46,596.19,13.54
2621211005,26,212,11,005,14.59,161.32,1.38,72.6,0.33,4.91,296.27,597.67,13.58
2621212001,26,212,12,001,14.91,159.07,1.39,76.34,0.3,5.07,279.03,612.1,14.39
2621213001,26,212,13,001,14.73,162.65,1.41,73.12,0.32,4.92,294.14,673.02,13.59
2621214001,26,212,14,001,14.66,158.42,1.47,74.51,0.3,5.1,283.58,651.58,14.04
2621215001,26,212,15,001,15.75,150.67,2.43,82.15,0.35,5.12,302.11,812.76,14.87
2621215002,26,212,15,002,15.39,149.06,3.02,84.36,0.36,4.9,280.04,773.57,13.36
2621215003,26,212,15,003,15.23,149.85,2.63,85.46,0.36,4.99,304.2,785.48,13.95
2621215004,26,212,15,004,15.76,149.38,2.72,85.0,0.36,4.94,288.64,795.93,14.77
2621215999,26,212,15,999,,,,,,,,,
2621216001,26,212,16,001,15.4,161.59,1.93,86.04,0.37,4.9,282.0,783.93,14.07
2621216002,26,212,16,002,15.62,152.11,2.25,79.65,0.36,5.06,293.29,799.52,14.74
2621216003,26,212,16,003,15.74,149.06,2.59,78.75,0.36,5.04,284.75,789.38,14.76
2621216004,26,212,16,004,15.15,152.3,2.3,80.22,0.36,4.94,285.39,780.5,14.12
2621216005,26,212,16,005,15.45,154.34,2.44,80.39,0.37,4.9,282.41,788.73,13.83
2621216999,26,212,16,999,,,,,,,,,
2621217001,26,212,17,001,14.94,149.44,1.83,81.91,0.35,4.97,280.87,747.6,13.53
2621217002,26,212,17,002,13.75,153.98,1.75,75.8,0.34,4.83,304.16,576.95,11.8
2621217003,26,212,17,003,15.1,156.4,1.71,83.66,0.36,5.0,278.6,780.09,13.9
2621217004,26,212,17,004,15.02,152.92,1.77,85.78,0.36,4.98,283.44,802.0,14.52
2621217005,26,212,17,005,15.56,150.38,2.12,85.52,0.36,5.01,303.05,811.05,14.69
2621217006,26,212,17,006,14.95,149.04,2.18,81.67,0.36,4.86,289.59,760.45,13.25
2621218001,26,212,18,001,14.87,148.94,2.76,85.14,0.35,4.85,300.61,756.41,13.07
2621218002,26,212,18,002,14.33,148.72,2.07,79.13,0.35,4.87,297.67,677.77,12.71
2621218003,26,212,18,003,15.22,149.46,2.74,84.41,0.33,5.0,301.45,756.91,14.22
2621218004,26,212,18,004,14.8,149.29,2.34,85.54,0.35,4.9,295.0,760.5,13.64
2621218005,26,212,18,005,15.62,149.67,2.86,80.64,0.31,5.18,305.0,762.64,15.17
2621218006,26,212,18,006,15.24,149.6,2.76,84.94,0.31,4.99,283.3,758.52,14.39
2621218007,26,212,18,007,14.64,149.94,2.44,83.49,0.34,4.87,288.74,744.93,12.94
2621219001,26,212,19,001,15.54,149.85,3.2,79.8,0.32,5.08,285.5,774.0,14.57
2621219002,26,212,19,002,14.89,148.71,3.25,86.44,0.35,4.86,289.52,738.92,12.81
2621219003,26,212,19,003,15.12,148.54,3.41,86.32,0.36,4.84,280.82,756.91,12.5
2621219999,26,212,19,999,,,,,,,,,
2621220001,26,212,20,001,16.05,147.79,3.15,84.73,0.36,5.12,271.77,790.9,14.02
2621220002,26,212,20,002,15.84,149.19,2.84,82.31,0.36,4.94,267.69,811.25,13.58
2621221001,26,212,21,001,15.62,150.38,2.78,83.92,0.36,5.02,269.46,802.58,14.16
2621221002,26,212,21,002,15.78,159.14,2.43,79.83,0.36,5.08,290.67,791.5,14.83
2621221003,26,212,21,003,16.05,152.74,2.49,80.23,0.34,5.1,287.36,796.86,14.58
2621221004,26,212,21,004,15.24,171.29,2.43,87.17,0.35,4.9,281.75,770.46,13.02
2621221005,26,212,21,005,15.22,175.08,2.18,86.07,0.34,4.9,282.71,785.71,12.73
2621221006,26,212,21,006,14.69,175.62,1.91,80.04,0.34,4.87,300.18,702.41,12.05
2621221007,26,212,21,007,15.32,169.67,2.18,84.82,0.35,4.98,293.73,800.09,14.15
2621221008,26,212,21,008,15.38,173.59,1.89,83.53,0.36,4.89,298.66,783.26,13.17
2621221009,26,212,21,009,15.83,172.89,2.14,82.36,0.36,5.02,312.86,794.39,14.1
2621221010,26,212,21,010,15.61,160.54,2.3,81.74,0.37,4.93,297.56,783.3,14.18
2621221011,26,212,21,011,14.88,176.37,1.7,76.88,0.34,4.84,288.14,680.81,12.12
2621222001,26,212,22,001,14.99,171.28,2.67,81.91,0.35,4.93,269.91,726.87,11.72
2621222002,26,212,22,002,14.74,159.48,2.76,82.37,0.35,4.93,270.39,692.46,11.77
2621222003,26,212,22,003,15.5,148.29,2.78,84.5,0.34,4.84,264.12,732.75,12.53
2621222004,26,212,22,004,15.92,148.86,2.9,85.33,0.36,5.17,274.78,805.44,14.09
2621222005,26,212,22,005,16.15,148.03,2.96,85.38,0.34,5.29,295.88,803.88,14.7
2621222006,26,212,22,006,15.98,151.33,2.73,79.68,0.35,5.01,279.08,771.24,14.02
2621223001,26,212,23,001,15.61,168.02,2.7,85.71,0.33,5.09,265.14,806.14,14.06
2621223002,26,212,23,002,15.94,171.73,2.59,87.31,0.31,4.94,275.0,816.08,14.07
2621223003,26,212,23,003,15.36,172.47,2.68,88.71,0.31,5.04,262.43,804.71,13.45
2621223004,26,212,23,004,14.85,174.79,2.36,88.79,0.32,5.01,276.67,787.64,12.35
2621223005,26,212,23,005,15.35,174.6,2.27,86.0,0.27,4.94,286.69,812.96,12.7
2621223006,26,212,23,006,14.76,176.2,2.0,83.82,0.32,4.9,291.79,771.18,12.11
2621223007,26,212,23,007,14.55,175.75,2.05,78.19,0.31,4.88,305.0,612.25,11.7
2621223008,26,212,23,008,15.74,173.5,2.45,82.83,0.27,4.98,285.69,753.94,13.05
2621223009,26,212,23,009,14.13,176.12,2.15,75.81,0.33,5.04,321.23,607.03,12.48
2621224001,26,212,24,001,16.14,156.6,2.85,83.1,0.32,5.19,276.1,809.8,14.56
2621224002,26,212,24,002,15.77,157.25,2.77,83.5,0.32,5.24,305.62,805.25,14.43
2621224003,26,212,24,003,15.59,156.38,2.84,83.5,0.34,5.08,280.83,817.0,13.86
2621224004,26,212,24,004,15.69,146.91,3.11,81.75,0.35,5.08,290.38,817.62,13.18
2621224005,26,212,24,005,14.7,153.98,3.15,77.22,0.34,4.88,286.31,625.08,11.27
2621224006,26,212,24,006,15.29,164.99,2.65,87.04,0.36,4.94,297.72,800.43,12.81
2621224007,26,212,24,007,14.48,173.61,2.47,77.45,0.34,4.86,304.85,615.69,11.48
2621224999,26,212,24,999,,,,,,,,,
2621225001,26,212,25,001,13.92,164.65,1.44,72.79,0.32,4.85,306.0,592.17,12.57
2621225002,26,212,25,002,15.01,165.39,1.47,78.68,0.33,5.18,328.77,802.5,14.67
2621225003,26,212,25,003,14.8,167.17,1.47,76.84,0.33,5.04,316.18,701.42,13.52
2621225004,26,212,25,004,15.3,171.24,1.5,76.77,0.34,5.04,334.83,716.8,14.05
2621225005,26,212,25,005,15.72,171.37,1.67,76.03,0.34,5.2,322.6,826.26,15.1
2621225006,26,212,25,006,15.04,174.88,1.51,78.73,0.34,4.86,322.94,706.84,12.93
2621225007,26,212,25,007,14.59,173.16,1.44,73.56,0.33,4.85,319.94,587.03,12.52
2621225008,26,212,25,008,13.87,172.8,1.44,72.63,0.34,4.77,318.76,566.92,11.59
2621225009,26,212,25,009,14.99,177.28,1.57,81.88,0.36,4.82,315.38,782.01,13.16
2621225010,26,212,25,010,15.62,173.4,1.73,78.66,0.36,4.98,304.23,794.24,13.97
2621225011,26,212,25,011,15.51,172.63,1.84,83.73,0.36,4.97,308.07,800.73,14.02
2621225012,26,212,25,012,15.73,171.77,1.9,82.19,0.36,4.96,292.67,786.05,14.13
2621225013,26,212,25,013,15.63,171.9,1.87,79.92,0.36,5.18,292.62,816.62,14.84
2621225014,26,212,25,014,15.53,170.54,1.98,80.04,0.36,5.04,294.75,808.31,14.6
2621225015,26,212,25,015,15.6,171.12,1.81,82.45,0.35,5.19,295.45,805.05,14.74
2621225016,26,212,25,016,15.59,170.76,1.63,77.33,0.33,5.23,310.29,806.86,15.04
2621226001,26,212,26,001,14.71,176.91,1.73,86.25,0.36,4.88,304.44,761.12,12.36
2621226002,26,212,26,002,14.78,177.82,1.6,81.92,0.36,4.88,302.97,788.03,12.49
2621226003,26,212,26,003,14.72,178.92,1.59,77.48,0.35,4.81,285.33,725.76,12.27
2621226004,26,212,26,004,14.87,180.09,1.58,83.47,0.37,4.87,339.38,769.31,12.47
2621226005,26,212,26,005,13.92,179.75,1.67,77.3,0.34,4.81,329.66,588.64,11.32
2621226006,26,212,26,006,13.82,180.01,1.53,74.73,0.34,4.8,333.96,595.02,11.7
2621226007,26,212,26,007,13.92,181.74,1.52,75.46,0.34,4.88,351.74,587.64,10.94
2621226008,26,212,26,008,13.02,180.29,1.47,75.76,0.34,4.78,346.2,581.85,11.32
2621226009,26,212,26,009,13.78,182.46,1.54,76.16,0.35,4.9,354.72,593.65,11.0
2621226010,26,212,26,010,13.36,184.37,1.6,80.0,0.34,4.75,356.24,616.78,10.68
2621226011,26,212,26,011,14.5,177.84,1.73,82.85,0.34,4.83,293.65,698.05,11.9
2621227001,26,212,27,001,15.12,154.81,1.95,80.77,0.32,5.08,279.15,749.0,14.4
2621227002,26,212,27,002,15.32,154.59,2.28,83.73,0.32,4.99,289.07,767.6,14.3
2621227003,26,212,27,003,15.34,153.15,2.37,81.57,0.31,5.12,291.17,767.27,14.36
2621227004,26,212,27,004,15.46,151.61,2.62,80.88,0.31,5.2,298.24,776.24,14.37
2621227005,26,212,27,005,15.28,151.0,2.61,80.84,0.31,5.12,294.01,773.44,14.08
2621227006,26,212,27,006,15.27,152.29,2.42,80.89,0.32,5.08,285.83,770.37,14.2
2621227007,26,212,27,007,15.33,153.01,2.35,80.89,0.31,5.12,286.83,768.2,14.38
2621227008,26,212,27,008,14.79,151.33,2.34,81.43,0.33,4.89,278.48,758.89,13.48
2621227009,26,212,27,009,15.53,155.2,2.13,80.4,0.32,5.09,272.6,772.9,14.87
2621228001,26,212,28,001,14.87,153.39,2.03,80.48,0.33,4.9,291.17,750.38,13.31
2621228002,26,212,28,002,14.24,160.76,1.87,77.39,0.33,4.9,287.3,707.07,12.73
2621228003,26,212,28,003,14.94,168.4,1.9,80.95,0.33,5.06,291.58,776.89,14.03
2621228004,26,212,28,004,14.39,167.56,1.85,77.03,0.33,4.95,293.62,715.72,12.97
2621228005,26,212,28,005,14.92,168.93,1.9,77.94,0.33,5.08,302.41,711.32,13.24
2621228006,26,212,28,006,13.82,164.62,1.83,78.48,0.32,5.04,307.21,672.43,13.02
2621228007,26,212,28,007,14.55,167.8,1.9,76.81,0.32,4.97,306.12,682.05,12.87
2621228008,26,212,28,008,15.14,169.27,1.98,83.15,0.33,5.05,312.3,747.88,14.02
2621229001,26,212,29,001,13.17,162.61,1.62,76.59,0.33,4.89,324.71,581.57,11.87
2621229002,26,212,29,002,13.52,163.18,1.64,77.66,0.32,4.92,332.31,631.78,12.53
2621229003,26,212,29,003,14.34,165.5,1.7,80.0,0.31,5.04,354.06,701.94,13.36
2621229004,26,212,29,004,14.71,165.21,1.75,82.57,0.32,4.99,361.93,752.47,13.88
2621229005,26,212,29,005,14.65,165.52,1.8,79.17,0.26,5.23,298.33,770.5,15.02
2621229006,26,212,29,006,14.24,163.98,1.75,79.95,0.33,4.9,336.02,719.37,13.12
2621229007,26,212,29,007,14.35,166.72,1.79,79.57,0.29,5.03,320.44,665.75,13.19
2621229008,26,212,29,008,14.84,167.08,1.85,76.84,0.29,5.14,295.61,654.97,14.22
2621230001,26,212,30,001,15.28,166.32,1.97,78.5,0.3,5.16,333.38,790.88,15.19
2621230002,26,212,30,002,15.21,169.53,2.11,83.17,0.3,5.15,348.17,780.83,14.85
2621230003,26,212,30,003,15.26,169.19,2.18,85.67,0.32,5.07,317.92,753.25,14.82
2621230004,26,212,30,004,15.18,169.45,2.01,84.5,0.33,5.1,331.0,765.62,14.72
2621230005,26,212,30,005,15.18,168.4,2.05,80.17,0.29,5.3,340.67,782.83,15.01
2621230006,26,212,30,006,14.95,167.51,1.96,83.57,0.32,5.08,333.95,767.43,14.57
2621230007,26,212,30,007,14.76,167.18,1.91,78.64,0.29,5.16,312.57,659.86,14.64
2621230008,26,212,30,008,15.09,164.6,1.88,83.44,0.3,5.13,282.72,766.94,14.74
2621230009,26,212,30,009,15.09,165.17,1.9,79.77,0.31,5.16,291.69,764.46,14.78
2621230010,26,212,30,010,15.3,166.81,1.91,77.5,0.28,5.33,291.17,758.83,15.29
2621230011,26,212,30,011,15.09,166.84,1.95,76.6,0.28,5.28,322.2,770.6,15.32
2621231001,26,212,31,001,13.16,162.74,1.62,77.44,0.33,4.87,326.34,584.62,11.91
2621231002,26,212,31,002,13.05,159.86,1.6,74.24,0.33,4.84,319.41,565.81,11.7
2621231003,26,212,31,003,14.26,162.46,1.65,73.98,0.33,4.95,311.74,614.26,13.34
2621231004,26,212,31,004,14.69,163.51,1.73,77.04,0.34,4.92,306.74,717.96,13.5
2621231005,26,212,31,005,14.44,161.0,1.65,78.51,0.31,4.92,284.26,695.59,13.23
2621231006,26,212,31,006,14.58,162.61,1.72,82.0,0.3,5.02,292.75,767.17,14.22
2621231007,26,212,31,007,14.84,163.73,1.79,77.0,0.3,5.27,285.0,741.0,14.74
2621231008,26,212,31,008,14.71,164.67,1.8,77.68,0.31,4.95,285.94,701.15,13.51
2621231009,26,212,31,009,15.09,164.26,1.86,80.5,0.3,5.12,306.0,786.12,14.98
2621232001,26,212,32,001,14.99,163.36,1.79,77.57,0.3,5.21,310.07,767.64,14.8
2621232002,26,212,32,002,14.04,160.49,1.65,75.94,0.31,4.86,286.3,625.15,12.51
2621232003,26,212,32,003,14.18,161.63,1.68,78.75,0.33,4.84,340.95,657.85,12.78
2621232004,26,212,32,004,14.36,162.93,1.78,81.39,0.34,4.9,338.08,718.13,12.95
2621232005,26,212,32,005,14.92,163.05,1.82,80.55,0.33,4.97,304.5,758.82,14.11
2621232006,26,212,32,006,14.78,161.93,1.94,78.63,0.32,5.06,308.95,692.58,13.73
2621232007,26,212,32,007,15.2,164.32,1.91,77.54,0.3,5.22,319.46,777.0,15.05
2621232008,26,212,32,008,15.16,166.39,2.03,79.71,0.3,5.14,324.48,765.58,14.88
2621233001,26,212,33,001,14.68,165.55,1.98,83.45,0.32,5.0,305.62,732.88,13.77
2621233002,26,212,33,002,15.06,167.76,2.36,85.08,0.3,4.97,301.88,744.76,14.04
2621233003,26,212,33,003,15.42,150.8,2.86,85.3,0.29,5.21,280.74,762.74,14.71
2621233004,26,212,33,004,15.18,151.19,2.73,83.36,0.29,5.11,288.95,770.86,14.41
2621233005,26,212,33,005,15.07,154.11,2.43,81.94,0.31,4.99,289.14,760.22,13.7
2621233006,26,212,33,006,14.31,154.81,2.06,75.4,0.34,4.85,294.26,624.84,12.44
2621234001,26,212,34,001,15.23,162.73,2.42,83.15,0.3,5.07,298.28,760.92,14.48
